temperature,vibration,current,voltage,rpm,status
42.40719647806529,2.3042804296361346,21.244840286520365,207.92990029190213,2628.1337909296676,normal
103.65242814551475,8.000227822710157,37.906707906410745,232.08432539874,1367.815081173434,critical
58.11459871200118,7.480554791518885,48.204650010649075,235.84884505319386,686.0746260583494,warning
86.37655990477873,7.229630045487197,40.967565296814946,229.13004683922497,3074.2342166748313,warning
61.819775326258764,5.877430415858889,21.606695640007807,207.16550181378054,1441.0929142097077,warning
76.40476148244676,6.343879247871307,10.047152126374517,222.27027142889173,1087.1402447847956,warning
78.26971955402958,4.013310325417249,47.85752901537196,217.7547383181595,2048.185467082931,warning
52.93981188678689,6.231752311707638,59.26036629555469,224.78306720175442,3230.681597847342,critical
107.8709239435191,2.370670868141739,50.49565601530452,243.51645172770472,630.639733530126,critical
94.25929763527802,9.662092768324522,33.01033090783076,238.7930719329326,2797.412264092663,critical
105.76492590949324,2.2293234563844937,55.18836306995533,204.19947506945795,2217.419683816127,critical
102.63791452993541,1.019595478673597,30.4923836559175,244.51545988872823,1776.347349655451,critical
81.85299851677595,5.234952316285888,36.24670421217338,223.58835755749118,2732.24133231518,warning
104.53119645161817,7.899689274072742,33.85648836978416,237.19310724429994,3397.473273324897,critical
46.194475143634364,5.252601899202496,32.38119363327625,207.0019615632176,1187.618633488073,warning
53.718800369340165,3.321049583415703,48.75953846469529,233.5359762853524,930.9420952163589,warning
43.16591022373766,6.698054206685288,36.3384453634746,211.8163008804729,3238.645235668091,warning
62.7731231534285,4.164028024946399,25.835856101260802,221.91904485704657,2506.8592323719113,normal
67.20741027826374,11.194412281519597,22.907908382923914,200.84314350410523,1813.9580646858979,critical
58.99443222417271,11.071741675242865,11.887365848371669,207.5805318965238,2219.7787107928493,critical
98.01162564063506,6.0284618396651455,39.159758094152295,204.604024656181,2736.841715528732,critical
64.97273286855125,3.934607928219102,21.49807077005171,211.98720864691293,2819.0956961171514,normal
59.66541567811665,8.845588967479669,17.406696100819154,205.00090450121613,3259.6825424568938,critical
77.9887258210774,0.4405553217967997,42.691498191383886,234.5955013309781,1780.528366686868,warning
49.86469574823339,5.697228072523815,44.06046289107744,201.45199511046096,1380.232730058185,critical
96.15378865278278,4.035880731244003,47.607744612883295,230.8870250312499,2418.992800369526,critical
45.21854505758396,11.046430621230655,35.17884481692957,207.03539154127873,1747.1836978385911,critical
109.08208556203621,0.1440363272721905,54.70273026019433,247.25807285889485,2283.7953618469337,critical
94.05713385076602,6.633778508620189,56.81713766991139,246.6547036554927,1759.9573953678505,critical
53.91009770739207,8.887962972799512,50.36854698962447,211.27515512604813,958.9873600345235,critical
40.386548198652164,5.820215850288495,41.77967410040936,230.72106491115147,1908.2802549768753,warning
97.0822999918384,1.02483636195266,25.186047679559433,201.4002659736229,2572.7534658230984,critical
89.48001406933321,11.669536680334826,59.14724608101106,246.5894271525587,2897.8514230029496,critical
91.03050176286911,6.2161251765131755,23.706808359596916,226.14936540958547,1979.9788303896405,warning
93.9889242680162,7.370234931828136,20.13284609952155,202.16115757088895,995.7136706312028,critical
45.183125621386324,2.839317392490088,32.10770568932914,217.12499965040686,1744.0631289482947,normal
65.09260099809909,5.801977021281646,12.842028535619423,203.8424730930617,2858.881786525095,critical
48.110834166759076,5.149793903499862,58.92472323358954,219.647221968668,1738.5778118512185,critical
100.41723981129155,0.8987501040238048,39.421677820821245,233.49631710806614,2589.5923808126668,critical
83.63086887792906,1.2739242425696067,37.84760458320876,223.49449540207198,2021.6410450342694,warning
63.16286173968544,10.049670235425294,42.78981399498599,219.1861087359727,1223.6693753281902,critical
44.44908452002166,2.877839426479083,34.85118238886034,205.95785227702325,2888.451524069223,normal
61.76876252009635,2.3394992579835665,11.603175854727079,212.2469522846828,752.6403622120611,normal
62.76283254187229,6.058937415001671,40.61556444201984,205.00716438691757,2074.6708482654517,warning
91.07243248366449,9.224965576350154,45.80869384782153,240.37493658283304,1126.6731027302149,critical
84.62902299486493,0.743358222947855,30.837453031202656,206.76199139923614,701.1968856241269,warning
102.10489198034286,6.92169503565907,47.86477860355964,229.7686683274447,2008.8018112497466,critical
73.05504476133646,1.4305253140868803,21.350064966921032,217.1370206794423,1998.6864678047707,normal
48.37159721568112,0.4375326099074215,21.0638295533092,211.29891923275918,2620.7027050271627,normal
89.92713510560965,0.6329274259466087,18.070849384378697,231.97342197460517,2734.2520791557145,warning
93.25495340318282,10.009969298501296,28.59973798945809,222.85011546884704,2683.37446607869,critical
79.28940382986474,1.4156698035367388,52.35060176945418,220.00727336422796,1728.676198750265,critical
93.96770259681927,0.5418163729475034,51.39560310745322,229.6426002446111,2395.069361679688,critical
74.56569174550735,5.254798645714947,29.14121039817519,224.56338142450005,2230.8357279318807,warning
76.59129805673959,10.127921663304297,39.45593679901182,215.17421042757803,1764.6852683507589,critical
69.92787128509848,3.148900517871623,46.04081582374578,227.9530643882626,2291.63808255798,warning
41.77933887208666,5.060551410310996,22.06033873140115,233.4749288275347,3341.7436301187877,warning
47.552399889531316,0.4790703907650147,18.407054294737353,201.3346579293427,1078.681231044132,critical
42.200042998071396,5.3889421696185105,58.60479966061555,223.29358644538377,3217.316287356579,critical
84.54872878846463,6.931356967645604,40.87786566048092,202.8841642291772,660.3665419495951,critical
62.004918675342864,6.8508846450257375,59.070786091683196,209.32027070340555,1425.167638704982,critical
75.5999483815292,3.989120306092382,26.887799356611456,228.02543670389866,1364.4357458345848,normal
103.5296531748265,3.786398167957626,45.151584998706575,243.30944576327903,2379.095323642717,critical
57.450456040421244,1.2794834272391746,21.130181827061886,244.14028395942424,893.674855331871,normal
68.72680461249408,4.401579847755221,23.060008563695646,203.49720050693156,3147.042835519261,critical
92.88857969801342,1.1939360264755758,35.5951060634812,220.95525431433532,2985.654225395124,warning
56.015871584413574,9.19915133654462,25.980906275403562,229.15032415022756,2456.1974590558334,critical
45.38859368801551,11.59529157297823,18.38107819202922,207.35349522751716,1875.2414953765933,critical
60.28260170396376,11.640893480000482,23.1440350994663,238.2716108372386,3298.868126426235,critical
51.285490107780305,10.380853192504727,11.787419723293231,237.21176292186195,2992.239664161668,critical
105.07883566398012,7.209505792075429,45.221181073874334,245.16705068533975,1997.9454442437348,critical
96.56842656950919,8.41038836692656,34.605832854293084,200.42430060417215,2605.6200633629337,critical
84.33826295572965,3.422469632164969,14.712153320226282,210.83421219945012,2200.7898565390537,warning
101.00224131314025,7.569245042071447,18.58469965642456,241.3593357122661,2263.8267151647933,critical
96.257045382938,5.46779459327853,15.1267269056322,233.52900254134676,1492.9282083124137,critical
53.05990412202251,5.78420807732319,40.62964041379382,244.71949268492455,1886.2538138746902,warning
102.47912989429844,9.093318724501895,14.710518180624689,202.85898272651332,734.3642923692327,critical
77.75395693409556,3.3830202671670198,47.714116651760804,229.84819828582215,1572.0460749937774,warning
96.52081086148438,3.8164753403342386,11.025545966019559,228.4523287446837,2587.485546086456,critical
102.72639099464453,11.09570149354364,22.468789399794606,201.7837208180266,3359.648091518559,critical
62.26024324803047,0.6746915382116669,54.53333379459536,225.67610384562417,3389.192338289061,critical
47.70363471693737,5.827611580960085,45.9265659061123,230.4760155654962,2167.168607374675,warning
55.95546137793592,10.953609604894341,13.648416646284385,209.56465871010536,2319.8667554287463,critical
69.89754520383795,7.324356093817884,51.056305224258985,213.66647915623315,1057.1635565029023,critical
97.26103361457452,6.556884890545585,34.65175607701024,232.01736731488685,2585.9243242805924,critical
100.25114082794404,2.9969301507522625,52.33915135844146,223.41504737999793,711.9763780231588,critical
40.48664913718335,4.119305868773379,40.036988722519666,242.90068287841635,1354.0570573983337,warning
75.7523111804296,10.224580989656316,44.09165160164294,217.11908830045942,2505.090041856327,critical
69.21877022041453,6.710617581221498,59.67507801978541,213.33298291941006,1430.9303946304678,critical
55.54754673295112,6.176906325081358,21.616777296200908,249.24329701724213,649.540622343363,critical
48.3905757133578,1.194956562480347,41.197278738069414,245.55678850650418,2995.6112280528914,critical
63.63306199825396,0.19233787746147746,33.01606950286992,201.449637249949,1430.9900214036893,critical
106.00367927387634,11.56422226424459,11.972597646134572,238.5364307653283,689.3156745760352,critical
62.62420524145287,4.523834007442099,10.723532075143252,205.51673869126014,724.3644935085956,normal
76.31534352203562,7.238556745194051,15.961428890892932,201.37425974146853,1255.276396366261,critical
89.21132712266245,0.9565808782474199,42.454587026927406,213.68477579831745,1034.0478416645788,warning
65.45407216655057,8.197371428676558,38.358154395669615,213.46729395305522,2822.9003533404525,critical
108.02474579046725,11.19080050447153,37.67147805818637,240.96593811734823,1465.0521400011035,critical
107.37131064594779,6.9079830359690355,11.592838126413005,235.53336229714176,2914.0873551194977,critical
57.62476070777549,1.5133838685049268,33.465149818000356,249.0804713666007,1021.5379934694583,critical
74.80739541246697,6.98065832968172,56.231140892126426,235.5756450155909,1978.6375386322513,critical
61.06148168717388,9.196166557255829,29.87959346553233,220.9127776628024,2564.111400659386,critical
59.93883460642273,4.876998438888224,41.246123489422814,234.94638304726084,2455.972561597565,warning
42.582086314817296,10.558052975297613,48.990933781157175,249.97295335932012,2303.3882297908062,critical
82.66950337859278,7.784195440288373,49.19626395709438,235.5070941281264,3274.464805793509,warning
75.1875316260203,10.79098701947043,35.96400411976357,238.0840677990159,1185.575443120233,critical
43.60351258749925,7.4820637349680466,52.89759727011682,246.91825075951297,1981.1576133863161,critical
59.505252496562804,1.5754556640578907,29.568904668187347,205.68256306558416,3151.9776502172263,normal
103.57861201766576,3.7163005332622694,54.434660739239916,235.23921467238634,733.6812967854711,critical
56.769332346688074,2.421539379029483,22.011358319777266,242.54029789837244,667.6648047592257,normal
50.14264104638562,10.905917972602348,24.01082034952855,247.71893001104465,1199.9068626748742,critical
74.26169321942942,9.124800807449791,12.656031209950054,210.54846448558496,2399.0636586140554,critical
108.99553178774205,8.116780426920073,49.779091827114144,225.1964503862122,1279.6388793494207,critical
56.94386900580503,3.61159583557946,30.85276181163528,234.0277423822241,1070.719651426397,normal
87.0494883184115,2.2085372646025623,21.45583069556995,212.37338647506687,1876.4069460748763,warning
93.31337307301024,9.077413055866941,21.58951388082898,230.0236431625137,2340.7942063082346,critical
56.63462807946797,5.689895350548956,55.069997061461656,212.87893912489997,1245.6731210502212,critical
90.97514440283017,2.7094746258075495,51.69583002305185,216.67285102658235,1402.0735601712263,critical
65.74481929034772,7.399463737983301,37.676544267859164,222.07593482554324,2340.677914434542,warning
84.26140814155056,0.4840062256614237,40.805540020786054,226.45950493732835,3337.215265968358,warning
84.34707975326262,3.914043049539042,33.71627852751455,222.46829358125754,2524.2251823142647,warning
77.50422788523309,5.622683935093615,29.583327143940444,224.65977598939645,2848.7124307536797,warning
46.32028390380858,1.77550000931287,55.77384406091657,214.92943781441463,1600.4302842664063,critical
98.47117469124666,11.815853731090074,16.280635176015103,207.94825470113153,1316.763078153398,critical
62.45460454802151,2.509168375075371,30.9223394858114,202.36749886634198,1862.8032296078677,critical
53.0562957279898,1.5642375605191865,27.228095399393766,209.79893612458338,2921.398486135021,normal
42.85425990883348,2.4424184866427567,34.907536012557415,229.09718207528914,1868.8989253716675,normal
81.36250602317693,9.22873359791669,32.88159372725875,239.30577239015662,3040.176226369583,critical
87.42950532895978,5.106067911262114,35.944476582554074,208.46237987214474,3466.3159420853813,warning
41.16114802494993,6.784991277030456,16.995948861349703,205.42776788863242,716.0799971910089,warning
75.84651408094967,0.25210988383632893,35.657075075663855,237.4645180274625,636.230468251111,normal
55.85470426385566,0.4131757028797747,22.12094069436054,215.25791652686448,948.7691087400855,normal
85.1620953286615,5.349906597924194,19.216567449409563,247.57497196136762,1653.1090272030387,critical
52.2056500303494,9.799862918419482,13.241710939309561,235.71589853051864,893.1266274362972,critical
88.36564166717261,10.622866544490783,48.132627937807044,216.33780236215154,3111.993432856268,critical
67.07147424103762,1.0404788111476826,31.372096042827998,214.47713738968525,569.4387530811914,normal
105.57109921157142,6.460357225212274,41.33218416558792,226.18491931356544,1447.3781490074675,critical
49.62646609021952,10.958756235351245,46.379667165237166,203.95723341391047,1054.083888482616,critical
63.8746445735181,4.655673052774636,43.965833265677674,205.88382563226494,3294.617990472597,warning
47.943146486841236,9.954789977140424,33.52503595448411,208.79289406580963,2508.443014670084,critical
104.7285532794994,1.6043478527932344,29.394926447586492,238.736179665228,3236.0907693541235,critical
101.41375473666866,11.224733876013584,28.797995482033187,225.69286796345614,3416.98613093118,critical
58.05591394006089,9.017079810375632,42.00243984650282,200.52835613872216,1991.2947310321076,critical
86.19888322239254,11.29601271344282,34.73971774709367,233.67582637360545,1202.9573241440787,critical
97.20555401408511,8.119406802630078,52.45661239942553,221.18450893302486,1081.186358589768,critical
78.86405681196237,4.360847183993124,53.735099216335605,225.5426182481899,1168.7565850575215,critical
77.07554048492045,11.258174070296668,18.528018900325925,210.70581217064677,2625.7799228660087,critical
56.929660363031616,3.3068013157101417,16.811682577286284,227.58911141970518,621.3371843690022,normal
46.51719374641294,3.9860702647407904,41.52004630179998,248.95766198757443,654.0832190981446,critical
102.80510305673288,8.409701016020884,25.061287403113973,203.67223455028807,2324.42882714945,critical
103.02926400143313,9.183795594304636,10.928535938254942,214.19586998322154,2426.1714402122197,critical
84.31710200912875,11.152841806189846,54.432133468147754,212.1498796430415,2495.7887729673803,critical
63.73208537340905,2.457628908674514,21.345038362190415,212.427465537559,1615.6415137657737,normal
64.44467022288626,9.575976422630688,56.46403258429046,218.93531787826888,2917.8346661424594,critical
90.81689752091675,8.86255264076356,45.87172254391268,240.90548923720837,2100.873763179853,critical
102.79771819668039,0.7655346750431744,48.132674495574214,245.64293449821938,816.3968900282583,critical
102.0960496985582,4.6466776945224835,20.073074789658023,210.11075437294866,2891.2979212020355,critical
94.59128821003367,3.393185484721183,21.709721280840647,227.14749689740563,3359.203358811375,warning
84.94221523080014,3.6538850922483648,36.06338769120329,231.84494860827402,680.1089390070761,warning
45.889797549653416,11.79536255465641,18.604992632493108,226.09137371819224,1674.0540161017398,critical
51.31400998662296,7.713328961759135,25.271584634151615,221.703819709846,1962.5481345042429,warning
102.89879319689555,8.612113893521995,26.073123897390225,209.5987752929619,939.4122802349508,critical
82.4500341761713,11.71941164778011,17.981496662638204,224.41096795996194,3103.126843348631,critical
40.64379361316408,4.526421389491665,20.259141669758037,220.06074138556644,1352.448934670132,normal
47.103008000622246,9.622082021433672,49.42759210041283,239.7781681251135,2849.0256198144803,critical
86.4451238375639,5.214371559653944,18.35979272736342,238.18021795814977,2512.983446084948,warning
40.354310869235306,10.434404061779757,11.422869592196124,206.69993406028354,2294.1374674010704,critical
51.256563599224904,2.167890495735638,41.46774713144692,204.42595262815337,1076.428546089663,critical
78.41136525566102,11.372234124771355,58.7991559696225,245.40769716137515,1162.110561652717,critical
88.43266383848854,2.625260500930556,26.56069073115607,226.77541944822488,642.045214239708,warning
85.63728816518204,3.9146460837711783,15.932785159812614,242.89004686412954,1222.1372893467992,warning
55.698851662239186,9.074306809281365,38.519366268376544,202.90755602832004,1536.3308283815422,critical
89.8525454943275,4.725061698784881,55.31771055478231,226.3257808260815,2999.435911587276,critical
56.607436124776,7.298536521197359,49.20308899142394,226.97132572881182,1599.1780001444158,warning
62.77797887114874,5.334882012833142,41.1257934206358,243.0351016271075,2763.8653482968193,warning
92.25439835826168,8.908439245077382,25.75282483037997,204.88049991148537,1818.3268438864627,critical
85.47430293330503,2.73997502842333,37.094008663810996,212.02227818379546,2854.604935981665,warning
99.44563873459245,0.7014958468425241,14.562242065212768,220.32691569435065,3428.8148013111195,critical
86.03290246102404,3.599152769676795,43.9472712140335,243.2920737709971,1219.5246741727403,warning
79.78160223348301,5.691703978421163,46.25480094488254,246.94416575352835,3087.0248358916283,critical
46.55723374796647,2.016240626312143,58.25158114549594,249.6362309796814,2365.4722589173243,critical
65.74010621416035,4.257567475876664,23.019867937253583,247.95967432292608,2951.8827847659645,critical
58.564165737720785,4.799796219522822,10.922820952151133,200.29708779221772,2454.7577068034157,critical
57.07927503653585,0.6887021242592826,37.28042322135753,202.3854170726936,1771.8485218224505,critical
108.11073883267119,6.9996869782104545,45.33952521984072,207.38034095787944,1184.224818325371,critical
67.51684072667322,10.61212113565545,49.5203737941494,217.44310483851365,710.1056759934951,critical
102.44325886239793,1.820914955436629,19.686946651240532,241.49590154934793,2106.555093382151,critical
84.1797038198084,7.173696160818168,23.087643451851182,244.63280976677402,3470.978283580597,warning
95.6367912479154,7.976870458930155,35.629546263364816,209.34172031472914,2714.125415042619,critical
75.18459651736345,5.03201616503146,26.530040498500092,230.98320758098544,1482.0366241970498,warning
80.38327192384514,8.41317104837124,53.025574329372255,245.86809925326384,2981.614400260206,critical
74.47623856732048,4.928778521892145,33.68800768693602,223.18658679656605,2806.9520005292197,normal
53.66700914586312,6.055647455729218,49.97893220510015,205.1771785976392,1344.9073800603703,warning
90.57164806830536,0.08823653465312375,39.03098802411769,222.89068250423125,542.9224693827041,warning
59.654065370859904,8.300641369616265,48.6545070808556,218.78974511440288,854.4879156018487,critical
41.70211765020177,7.936112147336694,26.633649326516192,228.88289980330035,3131.9185709361727,warning
85.18306071350175,0.46081052791613475,51.57083109651556,221.93293422035518,3009.689105914615,critical
52.39774755849343,4.4190012887415975,23.728615777551077,200.8672963426859,1385.6270026350874,critical
105.832100904704,11.748382089500009,37.30494040016454,249.69988667068355,1355.5862788532613,critical
106.77500039018112,5.048838750823402,20.70035565869371,227.17701188652853,2878.5949613074135,critical
104.0405073154314,6.023344861582101,33.77632608130967,223.6815377742305,3313.2124096862663,critical
65.9111090178811,10.919161897916624,25.90876047543516,247.7308685752027,2837.4117703928,critical
41.08196315702072,8.607142510389076,23.335171531860713,207.79301837935387,2316.7360310922845,critical
104.98229938114078,6.984841573490683,58.349250901401874,209.46188012726242,1228.0140509954135,critical
69.972890382212,9.57365617609287,18.003705274336532,240.4007374531392,2077.243742285782,critical
107.66583733305687,10.372395197471679,49.366291872869766,213.04155400125043,1200.5355757797938,critical
107.45339839624769,5.482656860847202,59.20824797416075,239.96135531457634,2924.034260290321,critical
99.71066188271521,5.701300379182024,10.995074187003892,213.57667414542513,1660.8832385532119,critical
60.611422444870996,4.6326112278220295,44.951370702104754,201.65938151125007,3001.0916509820786,critical
66.95684100213477,11.600473680221526,22.645590277814357,225.8507361943358,1644.8276539481758,critical
99.57956700617999,8.365995051484205,12.024391216415221,209.83432170634308,2972.448215599674,critical
62.18454036093944,0.9986767944968675,30.14447894783154,237.89231464662356,1499.9534454957259,normal
51.864492268026474,10.355515479756221,56.76089050854375,232.05998166160742,1820.3981138530096,critical
78.97608837208452,5.766719290035217,10.588254718349884,246.1801333988959,2346.4652580279726,critical
105.53083419125467,0.8250468770698496,39.394284596489086,239.1494178632868,710.862842089756,critical
88.7220857672481,6.596607061959732,35.069823929766216,209.03879774203634,3344.621185446393,warning
79.90428190625555,5.0059713477084244,53.66920821855238,240.0079118332398,2220.8173583714097,critical
46.8023545639538,10.532992858351498,14.200085726031283,232.08685224070115,2023.4600440724068,critical
83.05050586894188,2.4479352433126484,44.07630149433252,233.44758208803125,3018.1819133597364,warning
109.30376950729843,9.917575313906195,44.005484921663864,241.61314429850745,3097.288189690483,critical
49.80588106655668,6.692264294225433,43.45400084311416,228.69120345944702,2066.781213587048,warning
76.28307566546158,0.6553236385616286,57.11672474675185,223.30017571765063,3281.786977380912,critical
101.41611503495687,11.662143615905816,51.154376450344024,231.8320517679364,694.2132982294419,critical
91.85380324279431,6.151382929238399,12.098636312175302,214.89787144791796,839.6773767536527,warning
88.79110186966875,3.49052225077899,33.55414253522566,209.12985655435497,2290.3646900433205,warning
89.17388587909764,5.632882103871097,29.897652810066674,230.8293919035623,1562.197585380751,warning
65.16438058538286,10.294293402209867,25.507361054540105,211.69241845427388,1892.6754985675966,critical
60.55142909851453,3.658837492620762,32.566836257704864,203.99575546733033,1484.2376536914996,critical
96.65528088349595,2.312116757840404,29.20970924629887,200.02770922926268,1714.175934334807,critical
96.70793762754266,1.5488549631705775,31.616694993933265,230.41597007000337,2967.9390414388986,critical
100.69506230060726,3.574312780682535,58.963093280432126,218.10743917401183,2280.4285995629143,critical
103.92683867895299,9.360577044480522,14.431648737479037,237.6155485336728,3492.0336478504946,critical
75.79396792026564,5.65951638234314,56.11154349193649,218.75881991565512,2860.6375934628886,critical
75.10614062810397,2.7297792443224798,34.01183567355133,224.30017241191135,1320.9987623054799,normal
95.88066252767426,1.9942199953169903,41.18711227497705,220.35424864076924,1293.0353531800888,critical
85.49747515444356,3.992753718124549,51.50914833088469,232.5287395554673,1507.6948103510213,critical
89.13768140803924,11.279092474628506,28.023151457462777,217.8069581007484,3029.7784419432282,critical
95.70548686052707,4.1163205510802925,31.521095404398345,248.18838249711544,581.8629519516968,critical
102.30037392722964,11.857488911455624,30.475924013935696,246.80734932992652,1190.5438366137732,critical
63.65966097960751,5.822765469184274,28.736551126787994,242.40139513286408,3214.7552610328007,warning
66.29080668479608,2.1499670194818106,56.27646608234475,246.0150135286374,2419.689308249756,critical
46.57873578886083,10.693681101522113,51.4464945596506,222.45698442296955,1180.5412865031692,critical
80.47960986973217,5.524264477617923,15.449999493148805,226.8215198394746,1157.4349046977409,warning
42.515959165771946,8.516056122054293,15.406167623854802,237.10462962791223,3087.8543052782916,critical
72.59186126927221,11.804538998509821,31.39347574264956,234.80729624692705,3181.2725248311394,critical
77.98512442953037,0.602104203839688,14.932868836640452,244.53392978027352,1268.3932728863458,normal
60.05788764897991,1.1603347174508056,40.95465476355598,235.81655136283476,1761.5310742295967,warning
81.35832823983075,8.645480897553075,17.184580363086695,249.89423541142304,3003.7872158849514,critical
42.13501749573346,3.381900039545664,36.11866319834005,217.42528999157955,2813.0223158296562,normal
42.61437321244501,2.2116167634011887,10.360997350185887,241.64988711197088,2941.7483196982535,normal
97.58203924617608,0.47234255783675394,25.829817420632338,234.8817411416332,2055.1945723639064,critical
65.2133448987884,0.26216054383442167,43.85953618363277,234.56932226075094,3234.647144915519,warning
48.894235885631936,9.29382723743749,34.20194701139242,216.29177974224996,1477.8546318633057,critical
76.5570282038363,1.6132011284346,58.91347429994941,239.28008962115112,970.0164030425541,critical
93.89954871690276,5.612647391653811,53.70518980331054,245.01880111737995,2626.1969976945943,critical
55.10747192477902,7.270761782153796,27.95353895215756,210.92742307602816,2118.063248020689,warning
83.60233330733001,5.140221606826155,12.27432707361373,231.2748418558352,3063.757306428443,warning
45.97432254956376,0.32527982803479727,52.28131500575094,219.60674145513877,743.4777473741449,critical
43.617720481802536,9.402018031054906,55.56171551573357,249.47740596474387,3031.0772103142003,critical
77.19482420977036,0.12615869449984185,51.03136967095184,223.94164079158406,1379.8839596264665,critical
77.84445851270746,9.142678732529808,16.397497045988242,211.41600868984713,2464.567001504549,critical
84.62009310487446,10.719653925457472,59.895756720614386,219.09288126109163,620.3863672347674,critical
90.82639336058631,5.194079052686067,22.92921107763869,232.6919194908313,2328.743888910802,warning
108.30964556237743,6.426509677173579,46.210245640418506,203.8044685674788,2651.8150675620077,critical
76.14102438108367,5.723800711411846,55.40174381678608,230.1800960110619,1606.250643516861,critical
62.606953105887214,4.670503423481266,21.784355716535472,246.5612379589449,1146.2321157864208,critical
95.66303363380925,10.649094424444323,55.4129277338533,242.5181393828925,2112.892029810635,critical
58.95825758834519,10.727202128039886,25.47407895974335,203.38367683289917,2999.57241330694,critical
70.72799944939453,4.029796375698414,58.82066111920281,249.66949393695342,1470.6420748899525,critical
45.49194669395862,7.380837048176376,24.06300101902373,234.93634618519394,1257.4078925638387,warning
41.774552039082025,11.12289074575037,57.67179123789176,208.11404121570118,1336.805925913063,critical
107.38538902745475,11.544701987296218,12.677232544633746,200.62080445847118,3347.396458749993,critical
98.51860843585442,6.107508485064571,45.46360058349065,208.56413181460758,1577.830747293679,critical
88.71819442655885,5.433897663411921,36.60555669185018,241.90879603428692,510.8127196648615,warning
68.62670610899889,3.3443317911423094,33.89385385613653,201.08196624725818,2845.0436238788593,critical
52.130602404959205,11.50646247828492,21.174715712792,211.65736518090432,2597.8243860061707,critical
50.95059298697602,1.7137716536744083,45.2797894888246,237.86527976674375,885.7047938089066,warning
